Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
species	Lentariaceae	0.973	0.988	50	Lentariaceae	0.973	0.988	50	50	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cyphellophoraceae	0.994	0.8946	50	Cyphellophoraceae	0.994	0.8946	50	100	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gyroporaceae	0.934	0.7752	50	Boletales	0.985	0.8581	50	60	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Capnodiaceae	0.986	0.8823	50	Capnodiales	0.987	0.8917	50	35	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Thyridariaceae	0.987	0.9798	50	Thyridariaceae	0.987	0.9798	50	33	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lipomycetaceae	0.972	0.9333	50	Lipomycetaceae	0.972	0.9333	50	86	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Amphisphaeriaceae	0.989	0.7913	50	All	0.988	0.8276	50	52	30	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trimorphomycetaceae	0.938	0.9879	50	Trimorphomycetaceae	0.938	0.9879	50	55	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lachnocladiaceae	0.919	0.8811	50	Lachnocladiaceae	0.919	0.8811	50	61	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neoschizotheciaceae	0.99	0.8897	50	Neoschizotheciaceae	0.99	0.8897	50	78	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coleosporiaceae	0.991	0.7892	50	Pucciniomycetes	0.985	0.8351	50	98	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chaetomellaceae	0.966	0.9213	50	Chaetomellaceae	0.966	0.9213	50	35	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Taphrinaceae	0.987	0.8036	50	All	0.988	0.8276	50	86	34	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hyphodermataceae	0.978	0.8155	50	All	0.988	0.8276	50	208	37	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Beltraniaceae	0.994	0.7802	50	All	0.988	0.8276	50	56	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sympoventuriaceae	0.967	0.87	50	Sympoventuriaceae	0.967	0.87	50	192	76	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Wiesneriomycetaceae	0.963	0.6865	50	Dothideomycetes	0.99	0.8471	50	35	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ceratostomataceae	0.99	0.8105	50	All	0.988	0.8276	50	34	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rutstroemiaceae	0.993	0.8374	50	Rutstroemiaceae	0.993	0.8374	50	106	39	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tetraplosphaeriaceae	0.982	0.8686	50	Tetraplosphaeriaceae	0.982	0.8686	50	47	29	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Saksenaeaceae	0.942	0.6586	50	Mucorales	0.964	0.8795	50	76	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Diversisporaceae	0.97	0.7272	50	All	0.988	0.8276	50	130	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xylographaceae	0.982	0.8281	50	Xylographaceae	0.982	0.8281	50	70	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tricladiaceae	0.979	0.929	50	Tricladiaceae	0.979	0.929	50	42	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ascosphaeraceae	0.987	0.8503	50	Ascosphaeraceae	0.987	0.8503	50	57	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Leprocaulaceae	0.982	0.9342	50	Leprocaulaceae	0.982	0.9342	50	38	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Byssocorticiaceae	0.948	0.9071	50	Byssocorticiaceae	0.948	0.9071	50	36	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dissoconiaceae	0.988	0.8369	50	Dothideomycetes	0.99	0.8471	50	48	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phleogenaceae	0.981	0.9251	50	Atractiellales	0.981	0.9303	50	54	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Valsariaceae	0.968	0.8487	50	Valsariaceae	0.968	0.8487	50	30	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Abrothallaceae	0.993	0.8429	50	Dothideomycetes	0.99	0.8471	50	35	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mycocaliciaceae	0.931	0.8726	50	Mycocaliciales	0.931	0.874	50	87	46	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Fuscideaceae	0.966	0.9474	50	Fuscideaceae	0.966	0.9474	50	38	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neodevriesiaceae	0.987	0.9163	50	Neodevriesiaceae	0.987	0.9163	50	40	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cuniculitremaceae	0.986	0.9503	50	Cuniculitremaceae	0.986	0.9503	50	51	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Nannizziopsidaceae	0.978	0.8532	50	Onygenales	0.986	0.8582	50	32	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Baeomycetaceae	0.962	0.9853	50	Baeomycetaceae	0.962	0.9853	50	39	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hermatomycetaceae	0.994	0.8828	50	Hermatomycetaceae	0.994	0.8828	50	32	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Marthamycetaceae	0.965	0.8141	50	All	0.988	0.8276	50	45	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dactylosporaceae	0.962	0.957	50	Dactylosporaceae	0.962	0.957	50	31	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Anthracoideaceae	0.974	0.9393	50	Anthracoideaceae	0.974	0.9393	50	55	39	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neocallimastigaceae	0.981	0.872	50	Neocallimastigaceae	0.981	0.872	50	58	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chaetothyriaceae	0.988	0.9259	50	Chaetothyriaceae	0.988	0.9259	50	36	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chytriomycetaceae	0.945	0.8708	50	Chytridiales	0.928	0.878	50	44	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gondwanamycetaceae	0.974	0.9428	50	Gondwanamycetaceae	0.974	0.9428	50	33	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sydowiellaceae	0.994	0.9333	50	Sydowiellaceae	0.994	0.9333	50	32	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Spizellomycetaceae	0.978	0.8619	50	Spizellomycetaceae	0.978	0.8619	50	39	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Urocystidaceae	0.993	0.9548	50	Urocystidales	0.993	0.9621	50	54	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Stephanosporaceae	0.987	0.7416	50	All	0.988	0.8276	50	64	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Kondoaceae	0.97	0.9655	50	Kondoaceae	0.97	0.9655	50	54	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Septobasidiaceae	0.963	0.9167	50	Septobasidiaceae	0.963	0.9167	50	40	33	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Erythrogloeaceae	0.988	0.7635	50	All	0.988	0.8276	50	51	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chrysozymaceae	0.987	0.759	50	Microbotryomycetes	0.989	0.8475	50	46	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Aliquandostipitaceae	0.926	0.8737	50	Jahnulales	0.926	0.8776	50	32	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Megalosporaceae	0.916	0.664	50	All	0.988	0.8276	50	37	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Filobasidiales	0.972	0.8666	50	Filobasidiales	0.972	0.8666	50	345	32	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Diaporthales	0.992	0.8168	50	All	0.988	0.8276	50	1327	494	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hypocreales	0.988	0.8097	50	All	0.988	0.8276	50	4650	1143	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Onygenales	0.986	0.8582	50	Onygenales	0.986	0.8582	50	1428	214	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Polyporales	0.984	0.7883	50	All	0.988	0.8276	50	6221	1126	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Agaricales	0.988	0.7808	50	All	0.988	0.8276	50	16011	5246	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Eurotiales	0.987	0.8784	50	Eurotiales	0.987	0.8784	50	1930	330	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Glomerellales	0.98	0.8677	50	Glomerellales	0.98	0.8677	50	1469	102	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pezizales	0.972	0.789	50	All	0.988	0.8276	50	3537	821	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Thelephorales	0.983	0.7546	50	All	0.988	0.8276	50	1053	227	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lecanorales	0.986	0.7386	50	All	0.988	0.8276	50	5956	1665	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Russulales	0.988	0.7879	50	All	0.988	0.8276	50	4537	1181	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cladosporiales	0.986	0.9102	50	Cladosporiales	0.986	0.9102	50	441	33	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pleosporales	0.992	0.8495	50	Pleosporales	0.992	0.8495	50	4198	1548	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coniochaetales	0.992	0.863	50	Coniochaetales	0.992	0.863	50	94	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Helotiales	0.989	0.8114	50	All	0.988	0.8276	50	4621	1309	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hymenochaetales	0.984	0.8127	50	All	0.988	0.8276	50	2997	634	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Boletales	0.985	0.8581	50	Boletales	0.985	0.8581	50	4618	725	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Microascales	0.982	0.8457	50	Microascales	0.982	0.8457	50	1242	201	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Saccharomycetales	0.986	0.8893	50	Saccharomycetales	0.986	0.8893	50	4493	833	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ustilaginales	0.99	0.8718	50	Ustilaginomycetes	0.993	0.8805	50	659	222	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mycosphaerellales	0.993	0.8333	50	Dothideomycetes	0.99	0.8471	50	2174	745	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rhytismatales	0.979	0.7795	50	All	0.988	0.8276	50	421	133	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Umbelopsidales	0.952	0.8126	50	Mucoromycota	0.964	0.8723	50	190	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Botryosphaeriales	0.988	0.888	50	Botryosphaeriales	0.988	0.888	50	1321	148	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Verrucariales	0.986	0.7626	50	Eurotiomycetes	0.986	0.8481	50	915	271	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cantharellales	0.972	0.887	50	Cantharellales	0.972	0.887	50	3594	255	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dothideales	0.989	0.8986	50	Dothideales	0.989	0.8986	50	551	71	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gigasporales	0.955	0.7386	50	All	0.988	0.8276	50	252	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Geastrales	0.984	0.7467	50	All	0.988	0.8276	50	357	97	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Magnaporthales	0.988	0.8543	50	Magnaporthales	0.988	0.8543	50	516	89	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Amphisphaeriales	0.987	0.7307	50	All	0.988	0.8276	50	927	287	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tremellales	0.978	0.8354	50	Tremellomycetes	0.984	0.8576	50	1136	293	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Peltigerales	0.989	0.8171	50	All	0.988	0.8276	50	1690	423	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lecideales	0.986	0.7011	50	All	0.988	0.8276	50	334	77	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phallales	0.971	0.7681	50	All	0.988	0.8276	50	221	54	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chaetosphaeriales	0.993	0.8805	50	Chaetosphaeriales	0.993	0.8805	50	323	213	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Orbiliales	0.97	0.7791	50	All	0.988	0.8276	50	763	298	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pezizomycotina_ord_Incertae_sedis	0.987	0.9339	50	Pezizomycotina_ord_Incertae_sedis	0.987	0.9339	50	165	134	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pucciniales	0.985	0.8329	50	Pucciniomycetes	0.985	0.8351	50	1397	332	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sporidiobolales	0.991	0.9024	50	Sporidiobolales	0.991	0.9024	50	550	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Caliciales	0.982	0.731	50	All	0.988	0.8276	50	1107	327	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sordariales	0.991	0.8601	50	Sordariales	0.991	0.8601	50	801	214	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mucorales	0.964	0.8795	50	Mucorales	0.964	0.8795	50	1965	200	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cystobasidiales	0.964	0.8546	50	Cystobasidiales	0.964	0.8546	50	95	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Graphidales	0.983	0.8378	50	Graphidales	0.983	0.8378	50	149	66	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Exobasidiales	0.986	0.8533	50	Exobasidiales	0.986	0.8533	50	177	41	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Thelebolales	0.966	0.9101	50	Thelebolales	0.966	0.9101	50	192	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trechisporales	0.974	0.802	50	All	0.988	0.8276	50	286	91	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Atheliales	0.959	0.8733	50	Atheliales	0.959	0.8733	50	225	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Baeomycetales	0.975	0.8239	50	All	0.988	0.8276	50	391	128	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xenospadicoidales	0.943	0.9627	50	Xenospadicoidales	0.943	0.9627	50	34	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Glomerales	0.966	0.8158	50	All	0.988	0.8276	50	820	69	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Auriculariales	0.989	0.7631	50	All	0.988	0.8276	50	640	137	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xylariales	0.98	0.8265	50	All	0.988	0.8276	50	2860	718	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Teloschistales	0.986	0.7357	50	All	0.988	0.8276	50	1790	430	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Amylocorticiales	0.957	0.9507	50	Amylocorticiales	0.957	0.9507	50	419	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Calosphaeriales	0.984	0.9507	50	Calosphaeriales	0.984	0.9507	50	80	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pertusariales	0.979	0.7839	50	All	0.988	0.8276	50	682	201	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ostropales	0.958	0.923	50	Ostropales	0.958	0.923	50	114	51	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trichosporonales	0.983	0.9338	50	Trichosporonales	0.983	0.9338	50	290	46	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chaetothyriales	0.987	0.8924	50	Chaetothyriales	0.987	0.8924	50	1258	234	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Entrophosporales	0.967	0.584	50	All	0.988	0.8276	50	129	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cephalothecales	0.929	0.9693	50	Cephalothecales	0.929	0.9693	50	67	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rhizocarpales	0.95	0.808	50	All	0.988	0.8276	50	221	44	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Strigulales	0.957	0.9412	50	Strigulales	0.957	0.9412	50	68	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
